id,customer_id,customer_name,region,segment
2240,CUST-7239,Jason Mack,South,Corporate
2241,CUST-7240,Robert Peterson,South,Home Office
2242,CUST-7241,Angela Watson,East,Home Office
2243,CUST-7242,Heather Ortega,West,Corporate
2244,CUST-7243,Paul Fisher,West,Consumer
2245,CUST-7244,Robert Gutierrez,South,Home Office
2246,CUST-7245,Jimmy Phelps,North,Home Office
2247,CUST-7246,Heidi Johnson,North,Home Office
2248,CUST-7247,Adam Drake,West,Corporate
2249,CUST-7248,Angela Edwards,North,Corporate
2250,CUST-7249,Mrs. Amy Malone,East,Corporate
2251,CUST-7250,Margaret Orr,North,Home Office
2252,CUST-7251,Mark Reeves,West,Corporate
2253,CUST-7252,Kelly Phillips,West,Home Office
2254,CUST-7253,Michael Spencer,West,Corporate
2255,CUST-7254,Patrick Blankenship,West,Corporate
2256,CUST-7255,Douglas Rose,North,Consumer
2257,CUST-7256,Melody Griffin,North,Consumer
2258,CUST-7257,Joshua Kramer,East,Consumer
2259,CUST-7258,Melissa Barron,South,Consumer
2260,CUST-7259,Jennifer Gonzalez,East,Home Office
2261,CUST-7260,Andrew Cook,West,Consumer
2262,CUST-7261,Natalie Martinez,East,Corporate
2263,CUST-7262,Diane Davis DDS,North,Corporate
2264,CUST-7263,Nicole Moore,West,Home Office
2265,CUST-7264,Robert Vargas,East,Corporate
2266,CUST-7265,Raymond Barber,East,Consumer
2267,CUST-7266,Mrs. Amy Watson,East,Consumer
2268,CUST-7267,Heather Williams,West,Corporate
2269,CUST-7268,Belinda Evans,East,Home Office
2270,CUST-7269,Jody Bird,South,Home Office
2271,CUST-7270,Virginia Cunningham,West,Home Office
2272,CUST-7271,Lori Ferguson,North,Consumer
2273,CUST-7272,Hayley Mitchell,South,Corporate
2274,CUST-7273,Michelle Chambers,West,Home Office
2275,CUST-7274,Kelly Wright,East,Home Office
2276,CUST-7275,Kevin Carson,East,Consumer
2277,CUST-7276,Brent Dawson,South,Corporate
2278,CUST-7277,Angela Brown,West,Consumer
2279,CUST-7278,Karen Griffin,South,Consumer
2280,CUST-7279,Joseph Chapman,South,Corporate
2281,CUST-7280,Jennifer Baker,West,Home Office
2282,CUST-7281,Mr. Jeremiah Galvan MD,West,Home Office
2283,CUST-7282,Samantha Thomas,North,Corporate
2284,CUST-7283,Michael Anderson,North,Corporate
2285,CUST-7284,Sharon Wilson,East,Home Office
2286,CUST-7285,John Francis,North,Corporate
2287,CUST-7286,Jaclyn Crane,North,Corporate
2288,CUST-7287,Jennifer Martinez,South,Home Office
2289,CUST-7288,Amanda Hernandez,East,Consumer
2290,CUST-7289,William Turner,East,Home Office
2291,CUST-7290,Dr. Charles Lawrence,South,Corporate
2292,CUST-7291,Steven Small,East,Home Office
2293,CUST-7292,Robert Burns,South,Corporate
2294,CUST-7293,Gregory Harrell,North,Home Office
2295,CUST-7294,Kenneth Knight,East,Consumer
2296,CUST-7295,Rachael Alvarez,East,Corporate
2297,CUST-7296,Lisa Gill,North,Consumer
2298,CUST-7297,Julia Cole,South,Corporate
2299,CUST-7298,Sean Nguyen,South,Home Office
2300,CUST-7299,Mary Ortiz,South,Home Office
2301,CUST-7300,James Weaver,North,Corporate
2302,CUST-7301,Stacy Fitzgerald,North,Consumer
2303,CUST-7302,Sharon Mann,North,Home Office
2304,CUST-7303,Rebecca Zimmerman,South,Home Office
2305,CUST-7304,Becky Hansen,West,Home Office
2306,CUST-7305,Luke Ray,East,Home Office
2307,CUST-7306,Kelly Lopez,North,Corporate
2308,CUST-7307,Steven Martinez,South,Home Office
2309,CUST-7308,Catherine Smith,North,Home Office
2310,CUST-7309,Danielle Thornton,South,Corporate
2311,CUST-7310,Jill Roman,South,Consumer
2312,CUST-7311,Jennifer Williams,East,Home Office
2313,CUST-7312,Allison Kim,West,Corporate
2314,CUST-7313,Scott Stewart,East,Home Office
2315,CUST-7314,Brian Garcia,South,Corporate
2316,CUST-7315,Charles Scott,South,Home Office
2317,CUST-7316,Eric Russell,West,Consumer
2318,CUST-7317,Lucas Nguyen,East,Home Office
2319,CUST-7318,Anthony Price,West,Corporate
2320,CUST-7319,Jason Nguyen,West,Home Office
2321,CUST-7320,Ronald Martinez,South,Home Office
2322,CUST-7321,Paul Willis,East,Corporate
2323,CUST-7322,Paul Cruz Jr.,North,Consumer
2324,CUST-7323,John Russell,North,Consumer
2325,CUST-7324,Mr. David Mercado,West,Corporate
2326,CUST-7325,Victor Leonard,West,Consumer
2327,CUST-7326,Justin Glover,East,Home Office
2328,CUST-7327,Jason Miller,North,Consumer
2329,CUST-7328,Christina Faulkner,West,Corporate
2330,CUST-7329,William Casey,West,Consumer
2331,CUST-7330,Jessica Buck,East,Corporate
2332,CUST-7331,Aaron Marshall,West,Corporate
2333,CUST-7332,Donna Stanton,West,Home Office
2334,CUST-7333,Timothy Olson,West,Corporate
2335,CUST-7334,Sara James,East,Consumer
2336,CUST-7335,Mark Richards,West,Consumer
2337,CUST-7336,Amber Stevenson,South,Consumer
2338,CUST-7337,Elizabeth Foster,East,Corporate
2339,CUST-7338,Charles Hawkins,South,Home Office
2340,CUST-7339,Jeffrey Bishop,East,Corporate
2341,CUST-7340,Emily Fleming,South,Corporate
2342,CUST-7341,Dean Mullins,East,Consumer
2343,CUST-7342,David Bird,West,Corporate
2344,CUST-7343,Joe Greene,East,Corporate
2345,CUST-7344,Michael Lucas,West,Home Office
2346,CUST-7345,John Valenzuela,North,Home Office
2347,CUST-7346,Jennifer Woodard,West,Consumer
2348,CUST-7347,Pamela Medina,North,Consumer
2349,CUST-7348,Mariah Jones,West,Consumer
2350,CUST-7349,Ronnie Powers,South,Consumer
2351,CUST-7350,Heather Hess,North,Consumer
2352,CUST-7351,Heather Thompson,South,Corporate
2353,CUST-7352,Melissa Smith,West,Consumer
2354,CUST-7353,Timothy Wallace,East,Corporate
2355,CUST-7354,Alejandro Campbell,West,Home Office
2356,CUST-7355,Heather Davis,North,Home Office
2357,CUST-7356,Elizabeth Robbins,East,Consumer
2358,CUST-7357,Johnny Cox,East,Home Office
2359,CUST-7358,Tanner Mann,South,Consumer
2360,CUST-7359,Craig Nicholson,East,Home Office
2361,CUST-7360,Sergio Carroll,East,Corporate
2362,CUST-7361,Juan Keller MD,West,Home Office
2363,CUST-7362,Krystal Jones,East,Home Office
2364,CUST-7363,Austin Green,South,Home Office
2365,CUST-7364,Crystal Mills,South,Home Office
2366,CUST-7365,Cheryl Gregory,South,Consumer
2367,CUST-7366,Melissa Patel MD,North,Consumer
2368,CUST-7367,Jordan Pace,East,Corporate
2369,CUST-7368,Terri Williams,North,Corporate
2370,CUST-7369,Jessica Carney,East,Corporate
2371,CUST-7370,Michael Owens,East,Consumer
2372,CUST-7371,Peter Stephenson,West,Home Office
2373,CUST-7372,Donald Fisher,West,Corporate
2374,CUST-7373,Aaron Lee,North,Corporate
2375,CUST-7374,Kenneth Johnson,North,Corporate
2376,CUST-7375,Vanessa Coleman,West,Home Office
2377,CUST-7376,David Martin,West,Home Office
2378,CUST-7377,Mark Davis,South,Corporate
2379,CUST-7378,Robert Watkins,East,Home Office
2380,CUST-7379,Felicia Wright,East,Home Office
2381,CUST-7380,David Peterson,West,Corporate
2382,CUST-7381,Gavin Bauer,East,Corporate
2383,CUST-7382,Patricia Harvey,West,Corporate
2384,CUST-7383,Lori Riley,East,Corporate
2385,CUST-7384,Antonio Johnson,North,Consumer
2386,CUST-7385,Ryan Brown,West,Home Office
2387,CUST-7386,Thomas Ramos,North,Consumer
2388,CUST-7387,Mark Jones,West,Home Office
2389,CUST-7388,Kristin Phillips,East,Home Office
2390,CUST-7389,Brendan Walton,East,Consumer
2391,CUST-7390,Kyle Keller,North,Home Office
2392,CUST-7391,James Pope,East,Home Office
2393,CUST-7392,Lisa Morgan,North,Consumer
2394,CUST-7393,Rachel Gibson,South,Home Office
2395,CUST-7394,Corey Garcia,East,Corporate
2396,CUST-7395,Andrea Clarke,West,Corporate
2397,CUST-7396,Kenneth Walsh,West,Corporate
2398,CUST-7397,Jason Hardy,South,Consumer
2399,CUST-7398,David Robles,East,Home Office
2400,CUST-7399,Eric Graham,West,Consumer
2401,CUST-7400,Nicole Collins,North,Home Office
2402,CUST-7401,Patricia Hernandez,North,Consumer
2403,CUST-7402,Grant Wood,North,Consumer
2404,CUST-7403,Kevin Gregory,West,Corporate
2405,CUST-7404,Jonathon Conley,East,Consumer
2406,CUST-7405,Jennifer Gonzalez,North,Corporate
2407,CUST-7406,Terry Glover,South,Corporate
2408,CUST-7407,Michael Neal,East,Home Office
2409,CUST-7408,Ms. Erin Lane,North,Home Office
2410,CUST-7409,Lisa Barnes,North,Home Office
2411,CUST-7410,Jesse Mccormick,West,Home Office
2412,CUST-7411,Daniel Smith,North,Consumer
2413,CUST-7412,David Hanson,East,Corporate
2414,CUST-7413,Nicholas Cisneros,North,Consumer
2415,CUST-7414,Patrick Harris,South,Consumer
2416,CUST-7415,William Cox,East,Home Office
2417,CUST-7416,Alvin Wilson,North,Consumer
2418,CUST-7417,Cory Willis,North,Home Office
2419,CUST-7418,Amanda Johnson,West,Consumer
2420,CUST-7419,Christopher Mcclure,East,Home Office
2421,CUST-7420,Gina Spencer,South,Corporate
2422,CUST-7421,Alex Cameron,South,Corporate
2423,CUST-7422,Alisha Byrd,East,Corporate
2424,CUST-7423,Richard Rodriguez,South,Home Office
2425,CUST-7424,Elizabeth Allen,South,Corporate
2426,CUST-7425,Mary Pugh,West,Corporate
2427,CUST-7426,Yolanda Keith,South,Corporate
2428,CUST-7427,Ana Thomas,East,Corporate
2429,CUST-7428,Rebecca Lee,North,Consumer
2430,CUST-7429,James Greene,West,Consumer
2431,CUST-7430,Dana Williams,East,Corporate
2432,CUST-7431,Chelsea Nichols,West,Home Office
2433,CUST-7432,Erin Brown,West,Corporate
2434,CUST-7433,Shelley York,East,Consumer
2435,CUST-7434,Stacey Clark,West,Consumer
2436,CUST-7435,John Alvarado,South,Consumer
2437,CUST-7436,Jordan Potter,East,Corporate
2438,CUST-7437,Katrina Jimenez,East,Corporate
2439,CUST-7438,Frank Brooks,West,Corporate
2440,CUST-7439,Michelle Simpson,North,Home Office
2441,CUST-7440,James Morse,North,Corporate
2442,CUST-7441,Amanda Robinson,West,Consumer
2443,CUST-7442,Scott Foster,North,Consumer
2444,CUST-7443,Stephen Duncan,East,Home Office
2445,CUST-7444,Jacqueline Pierce,East,Consumer
2446,CUST-7445,Bradley Wallace,North,Corporate
2447,CUST-7446,Kevin Marshall,South,Home Office
2448,CUST-7447,Jessica Mcdonald,South,Corporate
2449,CUST-7448,Robert Stewart,East,Consumer
2450,CUST-7449,Christopher Hall,East,Home Office
2451,CUST-7450,Heather Miller,North,Home Office
2452,CUST-7451,Kayla Schneider,North,Consumer
2453,CUST-7452,Tammy Garcia,North,Home Office
2454,CUST-7453,Andrew Gonzalez,South,Home Office
2455,CUST-7454,Gary Turner,West,Consumer
2456,CUST-7455,Melinda Hill,West,Consumer
2457,CUST-7456,Yolanda Murillo,West,Corporate
2458,CUST-7457,Nancy Gaines,North,Home Office
2459,CUST-7458,Elijah Short,South,Corporate
2460,CUST-7459,Jennifer Sullivan,North,Consumer
2461,CUST-7460,Mary Kennedy,North,Home Office
2462,CUST-7461,Paige Hernandez,South,Home Office
2463,CUST-7462,Darrell Curry,West,Home Office
2464,CUST-7463,Jose Hartman,East,Home Office
2465,CUST-7464,Miranda Murray,West,Corporate
2466,CUST-7465,Emily Lopez,West,Corporate
2467,CUST-7466,Melissa Clark,West,Consumer
2468,CUST-7467,Justin Brooks,North,Corporate
2469,CUST-7468,Bethany Harding,North,Corporate
2470,CUST-7469,Robert Flowers,North,Home Office
2471,CUST-7470,Jason Jennings,North,Home Office
2472,CUST-7471,Richard Medina,South,Corporate
2473,CUST-7472,Alexander Floyd,East,Consumer
2474,CUST-7473,Brittany Cisneros,North,Corporate
2475,CUST-7474,Mark Morrison,South,Consumer
2476,CUST-7475,Sharon Baird,North,Corporate
2477,CUST-7476,James Ferguson,North,Home Office
2478,CUST-7477,Brian Hudson,North,Home Office
2479,CUST-7478,Steven Davis,South,Consumer
2480,CUST-7479,Juan Johnson,North,Home Office
2481,CUST-7480,Katherine Lopez,East,Consumer
2482,CUST-7481,Victor Campbell,North,Home Office
2483,CUST-7482,Matthew Jones,West,Corporate
2484,CUST-7483,Joseph Jackson,South,Home Office
2485,CUST-7484,Jennifer Moore,North,Corporate
2486,CUST-7485,Joshua Mendoza,West,Home Office
2487,CUST-7486,Troy Glenn,West,Consumer
2488,CUST-7487,Daniel Reynolds,South,Consumer
2489,CUST-7488,Karen Munoz,South,Consumer
2490,CUST-7489,Laurie Shaw,West,Home Office
2491,CUST-7490,Desiree Smith,East,Home Office
2492,CUST-7491,Austin Ross,North,Corporate
2493,CUST-7492,Kelly Kent,North,Home Office
2494,CUST-7493,Julia Johnston,North,Corporate
2495,CUST-7494,Donna Ibarra,North,Consumer
2496,CUST-7495,Michael Dawson,West,Corporate
2497,CUST-7496,Louis Patrick,South,Home Office
2498,CUST-7497,David Yoder,North,Home Office
2499,CUST-7498,Judith Bartlett,West,Home Office
2500,CUST-7499,Keith Long,West,Home Office
2501,CUST-7500,Cynthia Harrell,North,Consumer
2502,CUST-7501,Mark Carter,West,Corporate
2503,CUST-7502,Melissa Bowen,North,Corporate
2504,CUST-7503,Johnny Riddle,West,Home Office
2505,CUST-7504,Whitney Jones,South,Home Office
2506,CUST-7505,Randall Nguyen,East,Home Office
2507,CUST-7506,David Hunter,East,Home Office
2508,CUST-7507,Benjamin Neal,North,Corporate
2509,CUST-7508,Jane Reese,West,Corporate
2510,CUST-7509,Jennifer Smith,North,Corporate
2511,CUST-7510,Thomas Murphy,South,Home Office
2512,CUST-7511,Kari Jones,East,Consumer
2513,CUST-7512,Dana Dodson,South,Home Office
2514,CUST-7513,Robert Skinner,East,Corporate
2515,CUST-7514,Albert Garcia,North,Corporate
2516,CUST-7515,Joseph Myers,East,Consumer
2517,CUST-7516,Phillip Byrd,West,Home Office
2518,CUST-7517,Hunter Robinson,South,Home Office
2519,CUST-7518,Michael Robinson,North,Corporate
2520,CUST-7519,Sara Cain,East,Home Office
2521,CUST-7520,Michelle Prince,North,Home Office
2522,CUST-7521,Eric Williams,West,Corporate
2523,CUST-7522,Raymond Wang,North,Home Office
2524,CUST-7523,Jade Allen,North,Consumer
2525,CUST-7524,Javier Hays,East,Corporate
2526,CUST-7525,Corey Caldwell,North,Home Office
2527,CUST-7526,Stephen Robles,West,Consumer
2528,CUST-7527,Carol Jackson,South,Home Office
2529,CUST-7528,Brian Murphy,East,Corporate
2530,CUST-7529,Chelsey Clark,North,Home Office
2531,CUST-7530,Teresa Martinez,West,Consumer
2532,CUST-7531,Howard Thompson,North,Consumer
2533,CUST-7532,Eugene Price,West,Home Office
2534,CUST-7533,Austin Briggs,South,Corporate
2535,CUST-7534,Jackie Jones,South,Corporate
2536,CUST-7535,Eric George,North,Home Office
2537,CUST-7536,Mrs. Kimberly Mooney,South,Consumer
2538,CUST-7537,Carolyn Haley,West,Consumer
2539,CUST-7538,Vicki Horton,North,Corporate
2540,CUST-7539,Valerie Benson,South,Corporate
2541,CUST-7540,Mark Henson,South,Consumer
2542,CUST-7541,Samuel Olson,North,Corporate
2543,CUST-7542,Lee Richards,East,Corporate
2544,CUST-7543,Martin Hall,East,Consumer
2545,CUST-7544,Virginia Hall,West,Consumer
2546,CUST-7545,Stephanie Parker,East,Home Office
2547,CUST-7546,Nicole Harvey,East,Home Office
2548,CUST-7547,James Phillips,North,Home Office
2549,CUST-7548,Dan Johnson,West,Corporate
2550,CUST-7549,Linda Bautista,West,Home Office
2551,CUST-7550,Erin Ramirez,North,Corporate
2552,CUST-7551,Paige Meyer,North,Corporate
2553,CUST-7552,Maria Roberts,West,Consumer
2554,CUST-7553,Ryan Rivera,West,Consumer
2555,CUST-7554,Joshua Knox,East,Corporate
2556,CUST-7555,Danielle Mcdaniel,North,Consumer
2557,CUST-7556,Lisa James,West,Corporate
2558,CUST-7557,Jeremy Smith,North,Corporate
2559,CUST-7558,Andrea Lee,South,Home Office
2560,CUST-7559,Brenda Harris,North,Corporate
2561,CUST-7560,Kevin Guerra,South,Corporate
2562,CUST-7561,Cynthia Miller,East,Corporate
2563,CUST-7562,Emily Griffith,South,Home Office
2564,CUST-7563,Christopher Wright,North,Home Office
2565,CUST-7564,Jerome Reid,North,Home Office
2566,CUST-7565,Richard Miller,North,Corporate
2567,CUST-7566,Jennifer Jackson,South,Consumer
2568,CUST-7567,Jonathan Moss,West,Home Office
2569,CUST-7568,Sally Leon,South,Home Office
2570,CUST-7569,James Dickerson,North,Consumer
2571,CUST-7570,Tammy Larson,East,Consumer
2572,CUST-7571,Nicholas Scott,East,Consumer
2573,CUST-7572,Jesse Brooks,South,Home Office
2574,CUST-7573,Andrea Taylor,East,Corporate
2575,CUST-7574,Christopher Lopez,East,Corporate
2576,CUST-7575,Jonathan Swanson,West,Consumer
2577,CUST-7576,Timothy Bentley DVM,North,Corporate
2578,CUST-7577,John Davidson,North,Corporate
2579,CUST-7578,Jennifer Williams,North,Consumer
2580,CUST-7579,Janice Cunningham,South,Consumer
2581,CUST-7580,Jeffrey Scott,East,Home Office
2582,CUST-7581,Miranda Hicks,West,Corporate
2583,CUST-7582,Michael Horton DDS,West,Consumer
2584,CUST-7583,Nancy Allen,East,Corporate
2585,CUST-7584,Robert Mccoy,North,Corporate
2586,CUST-7585,Melissa Brewer,East,Corporate
2587,CUST-7586,Jesus Becker,West,Consumer
2588,CUST-7587,Lance Lynn,North,Home Office
2589,CUST-7588,Alexandria Wise,North,Corporate
2590,CUST-7589,Sydney Sanders,North,Home Office
2591,CUST-7590,Stephanie Stone,East,Home Office
2592,CUST-7591,Jay Gallegos,North,Consumer
2593,CUST-7592,Eric Ponce,East,Corporate
2594,CUST-7593,Janet Parker,East,Consumer
2595,CUST-7594,Shawn Luna,East,Consumer
2596,CUST-7595,Mark Frank,North,Home Office
2597,CUST-7596,Charles Goodman,West,Corporate
2598,CUST-7597,Jennifer Parker,South,Corporate
2599,CUST-7598,Dr. April Jones,North,Home Office
2600,CUST-7599,Kelly Pena,West,Consumer
2601,CUST-7600,Carolyn Brooks,South,Corporate
2602,CUST-7601,Christina White,North,Home Office
2603,CUST-7602,Joanne Olsen,East,Consumer
2604,CUST-7603,Anthony White,West,Corporate
2605,CUST-7604,Deanna Barrera,West,Corporate
2606,CUST-7605,Mark Weber,South,Consumer
2607,CUST-7606,Carol Carter,North,Home Office
2608,CUST-7607,Donald Peterson,East,Corporate
2609,CUST-7608,Karen Chambers,North,Corporate
2610,CUST-7609,Antonio Walton,South,Corporate
2611,CUST-7610,Kevin Huerta,East,Consumer
2612,CUST-7611,Joseph Smith,East,Consumer
2613,CUST-7612,Victoria Juarez,South,Corporate
2614,CUST-7613,Kara Rogers,West,Home Office
2615,CUST-7614,Jacob Wu,North,Corporate
2616,CUST-7615,Dr. Teresa Ortega MD,West,Corporate
2617,CUST-7616,Henry Rivera,North,Corporate
2618,CUST-7617,Jesus Hale,North,Home Office
2619,CUST-7618,Stacy Taylor,North,Corporate
2620,CUST-7619,Sheila Ramirez,South,Home Office
2621,CUST-7620,Robin Richardson,South,Corporate
2622,CUST-7621,Mary Alvarez,South,Corporate
2623,CUST-7622,Cole Andersen,East,Home Office
2624,CUST-7623,Robin Smith,West,Home Office
2625,CUST-7624,Angel Aguirre,South,Corporate
2626,CUST-7625,Jeremy Lawson,West,Corporate
2627,CUST-7626,Lonnie Miller,South,Consumer
2628,CUST-7627,Timothy Galvan,South,Home Office
2629,CUST-7628,Dr. Susan Navarro,East,Corporate
2630,CUST-7629,Cory Thomas,West,Consumer
2631,CUST-7630,Laura Vincent,South,Home Office
2632,CUST-7631,Bethany Robles,East,Corporate
2633,CUST-7632,Michael Dunn,West,Corporate
2634,CUST-7633,Carol Griffin,North,Consumer
2635,CUST-7634,Matthew Allen,North,Home Office
2636,CUST-7635,Paul Keller,East,Home Office
2637,CUST-7636,Jeffrey Baldwin,South,Consumer
2638,CUST-7637,Timothy Orr,East,Home Office
2639,CUST-7638,Connie Scott,South,Consumer
2640,CUST-7639,Steven Martinez,West,Consumer
2641,CUST-7640,Joseph Swanson,North,Home Office
2642,CUST-7641,Michael Wiggins,South,Corporate
2643,CUST-7642,Pamela Burke,North,Corporate
2644,CUST-7643,Jamie Love,North,Corporate
2645,CUST-7644,Jane May,West,Consumer
2646,CUST-7645,Savannah Stokes,South,Home Office
2647,CUST-7646,Brian Miller,North,Home Office
2648,CUST-7647,Patrick Pineda,South,Home Office
2649,CUST-7648,Audrey Richardson,North,Consumer
2650,CUST-7649,Tiffany Ray,North,Corporate
2651,CUST-7650,Antonio Nichols,East,Home Office
2652,CUST-7651,Veronica Flores,North,Home Office
2653,CUST-7652,Michael Hogan,West,Corporate
2654,CUST-7653,Lindsay Walker,West,Corporate
2655,CUST-7654,Joshua Murray,South,Corporate
2656,CUST-7655,Tommy Hood,East,Consumer
2657,CUST-7656,Mr. Kyle Thomas DDS,East,Corporate
2658,CUST-7657,Michele George,West,Consumer
2659,CUST-7658,William Martinez,West,Corporate
2660,CUST-7659,Michelle Mendoza DVM,West,Home Office
2661,CUST-7660,Michael Bennett DVM,South,Corporate
2662,CUST-7661,Ronald Clark,South,Consumer
2663,CUST-7662,Rita Graves,West,Consumer
2664,CUST-7663,Sean White,East,Corporate
2665,CUST-7664,Mr. William Hopkins,North,Consumer
2666,CUST-7665,Wendy Kelley,East,Corporate
2667,CUST-7666,Michael Mooney,South,Corporate
2668,CUST-7667,Jeanne Rose,East,Corporate
2669,CUST-7668,Michael Lee,West,Consumer
2670,CUST-7669,Jennifer Anderson,North,Consumer
2671,CUST-7670,Lauren Trujillo,West,Home Office
2672,CUST-7671,Michelle Ellis,North,Consumer
2673,CUST-7672,Chad Dominguez,West,Consumer
2674,CUST-7673,Charles Robinson,North,Home Office
2675,CUST-7674,Nancy Smith,North,Consumer
2676,CUST-7675,Laura Gregory,North,Home Office
2677,CUST-7676,Brittany Clements MD,South,Corporate
2678,CUST-7677,Tammy Davis,West,Consumer
2679,CUST-7678,Catherine Williams,North,Home Office
2680,CUST-7679,Miss Leslie Booker,North,Home Office
2681,CUST-7680,Jennifer Johnson,South,Home Office
2682,CUST-7681,John Watts,South,Corporate
2683,CUST-7682,Marissa Bennett,North,Corporate
2684,CUST-7683,Rebecca Barrett,East,Consumer
2685,CUST-7684,Sharon Santos,West,Home Office
2686,CUST-7685,Matthew Richardson,South,Corporate
2687,CUST-7686,Bradley Burns,North,Consumer
2688,CUST-7687,Katrina Johnson,South,Home Office
2689,CUST-7688,Laura Hill,East,Consumer
2690,CUST-7689,Rebecca White,North,Consumer
2691,CUST-7690,Mr. Jeffrey Duncan,South,Consumer
2692,CUST-7691,Arthur Stout,South,Consumer
2693,CUST-7692,Cathy Hess,West,Corporate
2694,CUST-7693,Justin Herrera,West,Corporate
2695,CUST-7694,Katherine Stone,North,Home Office
2696,CUST-7695,Michelle Tyler,North,Consumer
2697,CUST-7696,Paul Sheppard,East,Corporate
2698,CUST-7697,Catherine George,East,Consumer
2699,CUST-7698,Justin Mcbride,East,Consumer
2700,CUST-7699,Carl Harris,North,Consumer
2701,CUST-7700,Justin York,West,Consumer
2702,CUST-7701,William Hunter,East,Consumer
2703,CUST-7702,Joshua Henderson,East,Home Office
2704,CUST-7703,April Turner,West,Corporate
2705,CUST-7704,Kelly Patton,East,Home Office
2706,CUST-7705,Jill Ray,West,Home Office
2707,CUST-7706,Kelly Andersen,West,Home Office
2708,CUST-7707,Joshua Clark,South,Consumer
2709,CUST-7708,Robert Young,South,Corporate
2710,CUST-7709,Elijah Wall,South,Home Office
2711,CUST-7710,Lindsey Robinson,North,Corporate
2712,CUST-7711,Carl Dean,East,Home Office
2713,CUST-7712,David James,West,Corporate
2714,CUST-7713,Jennifer Miller,North,Home Office
2715,CUST-7714,Jeffery Neal,East,Consumer
2716,CUST-7715,Andrea Oconnor,North,Consumer
2717,CUST-7716,Melissa Lee MD,West,Corporate
2718,CUST-7717,Samantha Jacobs,East,Home Office
2719,CUST-7718,Christian Riddle,South,Home Office
2720,CUST-7719,Alexander Munoz,North,Consumer
2721,CUST-7720,Caleb Rodriguez,South,Home Office
2722,CUST-7721,Andrea Bowman,South,Corporate
2723,CUST-7722,Gavin Nelson,South,Consumer
2724,CUST-7723,Courtney Smith,North,Consumer
2725,CUST-7724,Wayne Gray,North,Home Office
2726,CUST-7725,Timothy Thompson,West,Home Office
2727,CUST-7726,Elizabeth Nicholson,North,Corporate
2728,CUST-7727,Joseph Graves PhD,South,Consumer
2729,CUST-7728,Lisa Mosley,East,Corporate
2730,CUST-7729,Travis Price,West,Consumer
2731,CUST-7730,Patrick Faulkner,South,Consumer
2732,CUST-7731,Linda Atkinson,East,Consumer
2733,CUST-7732,Cameron Smith,North,Home Office
2734,CUST-7733,Brittney Martinez,East,Corporate
2735,CUST-7734,Nicolas Brown,West,Corporate
2736,CUST-7735,Vanessa Zimmerman,West,Corporate
2737,CUST-7736,Lee Mann,East,Corporate
2738,CUST-7737,William Lindsey,South,Consumer
2739,CUST-7738,Desiree Patterson,East,Corporate
2740,CUST-7739,Sierra Cervantes,North,Home Office
2741,CUST-7740,Scott Meza,North,Corporate
2742,CUST-7741,Erik Davis,East,Consumer
2743,CUST-7742,Nicholas Duffy,South,Corporate
2744,CUST-7743,Anthony Paul,North,Home Office
2745,CUST-7744,Katherine Baxter,West,Home Office
2746,CUST-7745,Jessica Romero,South,Consumer
2747,CUST-7746,Karen Robertson,West,Consumer
2748,CUST-7747,Dr. Melissa Sullivan DDS,West,Home Office
2749,CUST-7748,Nichole Klein,East,Corporate
2750,CUST-7749,Nicole Sanchez,South,Consumer
2751,CUST-7750,Tiffany Morrow,South,Home Office
2752,CUST-7751,Kelsey Lynch,East,Consumer
2753,CUST-7752,Traci Craig,North,Corporate
2754,CUST-7753,Kelly Walker,South,Consumer
2755,CUST-7754,Ryan Palmer,South,Consumer
2756,CUST-7755,Jenny Gray,South,Corporate
2757,CUST-7756,Brian Sloan,West,Consumer
2758,CUST-7757,Joshua Miranda,South,Consumer
2759,CUST-7758,Edwin Carter,South,Corporate
2760,CUST-7759,Oscar Carroll,North,Corporate
2761,CUST-7760,Eric Fitzpatrick,East,Home Office
2762,CUST-7761,Samantha Johnson,West,Consumer
2763,CUST-7762,Luke Freeman,South,Home Office
2764,CUST-7763,Luis Murphy,South,Consumer
2765,CUST-7764,Aaron Zamora,East,Home Office
2766,CUST-7765,Henry Garcia,West,Corporate
2767,CUST-7766,Bradley Robertson Jr.,South,Corporate
2768,CUST-7767,John Moore,West,Consumer
2769,CUST-7768,Courtney Foster,South,Home Office
2770,CUST-7769,Jeffrey White,South,Corporate
2771,CUST-7770,Ashley Gonzales,North,Consumer
2772,CUST-7771,Candice Gomez,South,Consumer
2773,CUST-7772,Ian Harrell,South,Consumer
2774,CUST-7773,Colton Williams,North,Home Office
2775,CUST-7774,Patrick Santana,North,Corporate
2776,CUST-7775,Cristian Mendoza,North,Consumer
2777,CUST-7776,Deborah Fisher,North,Corporate
2778,CUST-7777,Rebecca Klein,North,Corporate
2779,CUST-7778,Phillip Macias,West,Home Office
2780,CUST-7779,Tammy Cameron,South,Consumer
2781,CUST-7780,Brian Rodriguez,South,Corporate
2782,CUST-7781,Christopher Porter,West,Corporate
2783,CUST-7782,Cynthia Gregory,South,Home Office
2784,CUST-7783,William Mclaughlin,East,Home Office
2785,CUST-7784,Dylan Tucker,North,Corporate
2786,CUST-7785,Danielle Hernandez,South,Consumer
2787,CUST-7786,Danielle Wang,North,Corporate
2788,CUST-7787,Wendy Wright,North,Home Office
